Account Number,Assessment Year,Suite,House Number,Street Name,Legal Description,Latitude,Longitude,Point Location,Neighbourhood,Actual Year Built,Garage,Zoning,Lot Size,Assessed Value,Assessment Class 1,Assessment Class % 1,Assessment Class 2,Assessment Class % 2,Assessment Class 3,Assessment Class % 3
1010776,2012,,272.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 4,53.47667,-113.58976,POINT (-113.58976 53.47667),RHATIGAN RIDGE,1983.0,Y,RF1,521.601,488000.0,RESIDENTIAL,100.0,,,,
1010776,2013,,272.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 4,53.47667,-113.58976,POINT (-113.58976 53.47667),RHATIGAN RIDGE,1983.0,Y,RF1,521.601,479000.0,RESIDENTIAL,100.0,,,,
1010776,2014,,272.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 4,53.47667,-113.58976,POINT (-113.58976 53.47667),RHATIGAN RIDGE,1983.0,Y,RF1,521.601,499000.0,RESIDENTIAL,100.0,,,,
1010776,2015,,272.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 4,53.47667,-113.58976,POINT (-113.58976 53.47667),RHATIGAN RIDGE,1983.0,Y,RF1,521.601,516500.0,RESIDENTIAL,100.0,,,,
1010776,2016,,272.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 4,53.47667,-113.58976,POINT (-113.58976 53.47667),RHATIGAN RIDGE,1983.0,Y,RF1,521.601,502500.0,RESIDENTIAL,100.0,,,,
1010776,2017,,272.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 4,53.47667,-113.58976,POINT (-113.58976 53.47667),RHATIGAN RIDGE,1983.0,Y,RF1,521.601,513500.0,RESIDENTIAL,100.0,,,,
1010776,2018,,272.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 4,53.47667,-113.58976,POINT (-113.58976 53.47667),RHATIGAN RIDGE,1983.0,Y,RF1,521.601,530500.0,RESIDENTIAL,100.0,,,,
1010776,2019,,272.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 4,53.47667,-113.58976,POINT (-113.58976 53.47667),RHATIGAN RIDGE,1983.0,Y,RF1,521.601,523500.0,RESIDENTIAL,100.0,,,,
1010776,2020,,272.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 4,53.47667,-113.58976,POINT (-113.58976 53.47667),RHATIGAN RIDGE,1983.0,Y,RF1,521.601,515500.0,RESIDENTIAL,100.0,,,,
1010776,2021,,272.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 4,53.47667,-113.58976,POINT (-113.58976 53.47667),RHATIGAN RIDGE,1983.0,Y,RF1,521.601,491000.0,RESIDENTIAL,100.0,,,,
1010776,2022,,272.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 4,53.47667,-113.58976,POINT (-113.58976 53.47667),RHATIGAN RIDGE,1983.0,Y,RF1,521.601,504500.0,RESIDENTIAL,100.0,,,,
1010776,2023,,272.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 4,53.47667,-113.58976,POINT (-113.58976 53.47667),RHATIGAN RIDGE,1983.0,Y,RF1,521.601,521000.0,RESIDENTIAL,100.0,,,,
1010784,2012,,119.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 35,53.50797,-113.61456,POINT (-113.61456 53.50797),WESTRIDGE,1976.0,Y,RF1,556.58,433000.0,RESIDENTIAL,100.0,,,,
1010784,2013,,119.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 35,53.50797,-113.61456,POINT (-113.61456 53.50797),WESTRIDGE,1976.0,Y,RF1,556.58,394500.0,RESIDENTIAL,100.0,,,,
1010784,2014,,119.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 35,53.50797,-113.61456,POINT (-113.61456 53.50797),WESTRIDGE,1976.0,Y,RF1,556.58,437000.0,RESIDENTIAL,100.0,,,,
1010784,2015,,119.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 35,53.50797,-113.61456,POINT (-113.61456 53.50797),WESTRIDGE,1976.0,Y,RF1,556.58,499500.0,RESIDENTIAL,100.0,,,,
1010784,2016,,119.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 35,53.50797,-113.61456,POINT (-113.61456 53.50797),WESTRIDGE,1976.0,Y,RF1,556.58,500500.0,RESIDENTIAL,100.0,,,,
1010784,2017,,119.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 35,53.50797,-113.61456,POINT (-113.61456 53.50797),WESTRIDGE,1976.0,Y,RF1,556.58,485000.0,RESIDENTIAL,100.0,,,,
1010784,2018,,119.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 35,53.50797,-113.61456,POINT (-113.61456 53.50797),WESTRIDGE,1976.0,Y,RF1,556.58,492000.0,RESIDENTIAL,100.0,,,,
1010784,2019,,119.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 35,53.50797,-113.61456,POINT (-113.61456 53.50797),WESTRIDGE,1976.0,Y,RF1,556.58,489500.0,RESIDENTIAL,100.0,,,,
1010784,2020,,119.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 35,53.50797,-113.61456,POINT (-113.61456 53.50797),WESTRIDGE,1976.0,Y,RF1,556.58,468000.0,RESIDENTIAL,100.0,,,,
1010784,2021,,119.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 35,53.50797,-113.61456,POINT (-113.61456 53.50797),WESTRIDGE,1976.0,Y,RF1,556.58,505000.0,RESIDENTIAL,100.0,,,,
1010784,2022,,119.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 35,53.50797,-113.61456,POINT (-113.61456 53.50797),WESTRIDGE,1976.0,Y,RF1,556.58,501500.0,RESIDENTIAL,100.0,,,,
1010784,2023,,119.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 35,53.50797,-113.61456,POINT (-113.61456 53.50797),WESTRIDGE,1976.0,Y,RF1,556.58,472000.0,RESIDENTIAL,100.0,,,,
1010792,2012,,268.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 5,53.4767,-113.58954,POINT (-113.58954 53.4767),RHATIGAN RIDGE,1984.0,Y,RF1,574.141,480000.0,RESIDENTIAL,100.0,,,,
1010792,2013,,268.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 5,53.4767,-113.58954,POINT (-113.58954 53.4767),RHATIGAN RIDGE,1984.0,Y,RF1,574.141,476500.0,RESIDENTIAL,100.0,,,,
1010792,2014,,268.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 5,53.4767,-113.58954,POINT (-113.58954 53.4767),RHATIGAN RIDGE,1984.0,Y,RF1,574.141,498500.0,RESIDENTIAL,100.0,,,,
1010792,2015,,268.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 5,53.4767,-113.58954,POINT (-113.58954 53.4767),RHATIGAN RIDGE,1984.0,Y,RF1,574.141,518500.0,RESIDENTIAL,100.0,,,,
1010792,2016,,268.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 5,53.4767,-113.58954,POINT (-113.58954 53.4767),RHATIGAN RIDGE,1984.0,Y,RF1,574.141,507000.0,RESIDENTIAL,100.0,,,,
1010792,2017,,268.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 5,53.4767,-113.58954,POINT (-113.58954 53.4767),RHATIGAN RIDGE,1984.0,Y,RF1,574.141,516000.0,RESIDENTIAL,100.0,,,,
1010792,2018,,268.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 5,53.4767,-113.58954,POINT (-113.58954 53.4767),RHATIGAN RIDGE,1984.0,Y,RF1,574.141,533000.0,RESIDENTIAL,100.0,,,,
1010792,2019,,268.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 5,53.4767,-113.58954,POINT (-113.58954 53.4767),RHATIGAN RIDGE,1984.0,Y,RF1,574.141,526000.0,RESIDENTIAL,100.0,,,,
1010792,2020,,268.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 5,53.4767,-113.58954,POINT (-113.58954 53.4767),RHATIGAN RIDGE,1984.0,Y,RF1,574.141,516000.0,RESIDENTIAL,100.0,,,,
1010792,2021,,268.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 5,53.4767,-113.58954,POINT (-113.58954 53.4767),RHATIGAN RIDGE,1984.0,Y,RF1,574.141,501500.0,RESIDENTIAL,100.0,,,,
1010792,2022,,268.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 5,53.4767,-113.58954,POINT (-113.58954 53.4767),RHATIGAN RIDGE,1984.0,Y,RF1,574.141,510000.0,RESIDENTIAL,100.0,,,,
1010792,2023,,268.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 5,53.4767,-113.58954,POINT (-113.58954 53.4767),RHATIGAN RIDGE,1984.0,Y,RF1,574.141,524000.0,RESIDENTIAL,100.0,,,,
1010800,2012,,123.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 36,53.50814,-113.61454,POINT (-113.61454 53.50814),WESTRIDGE,1976.0,Y,RF1,556.554,427000.0,RESIDENTIAL,100.0,,,,
1010800,2013,,123.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 36,53.50814,-113.61454,POINT (-113.61454 53.50814),WESTRIDGE,1976.0,Y,RF1,556.554,392000.0,RESIDENTIAL,100.0,,,,
1010800,2014,,123.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 36,53.50814,-113.61454,POINT (-113.61454 53.50814),WESTRIDGE,1976.0,Y,RF1,556.554,430000.0,RESIDENTIAL,100.0,,,,
1010800,2015,,123.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 36,53.50814,-113.61454,POINT (-113.61454 53.50814),WESTRIDGE,1976.0,Y,RF1,556.554,496500.0,RESIDENTIAL,100.0,,,,
1010800,2016,,123.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 36,53.50814,-113.61454,POINT (-113.61454 53.50814),WESTRIDGE,1976.0,Y,RF1,556.554,496000.0,RESIDENTIAL,100.0,,,,
1010800,2017,,123.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 36,53.50814,-113.61454,POINT (-113.61454 53.50814),WESTRIDGE,1976.0,Y,RF1,556.554,478000.0,RESIDENTIAL,100.0,,,,
1010800,2018,,123.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 36,53.50814,-113.61454,POINT (-113.61454 53.50814),WESTRIDGE,1976.0,Y,RF1,556.554,485500.0,RESIDENTIAL,100.0,,,,
1010800,2019,,123.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 36,53.50814,-113.61454,POINT (-113.61454 53.50814),WESTRIDGE,1976.0,Y,RF1,556.554,481500.0,RESIDENTIAL,100.0,,,,
1010800,2020,,123.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 36,53.50814,-113.61454,POINT (-113.61454 53.50814),WESTRIDGE,1976.0,Y,RF1,556.554,465000.0,RESIDENTIAL,100.0,,,,
1010800,2021,,123.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 36,53.50814,-113.61454,POINT (-113.61454 53.50814),WESTRIDGE,1976.0,Y,RF1,556.554,491500.0,RESIDENTIAL,100.0,,,,
1010800,2022,,123.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 36,53.50814,-113.61454,POINT (-113.61454 53.50814),WESTRIDGE,1976.0,Y,RF1,556.554,492000.0,RESIDENTIAL,100.0,,,,
1010800,2023,,123.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 36,53.50814,-113.61454,POINT (-113.61454 53.50814),WESTRIDGE,1976.0,Y,RF1,556.554,459500.0,RESIDENTIAL,100.0,,,,
1010818,2012,,264.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 6,53.47673,-113.58929,POINT (-113.58929 53.47673),RHATIGAN RIDGE,1982.0,Y,RF1,643.711,530000.0,RESIDENTIAL,100.0,,,,
1010818,2013,,264.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 6,53.47673,-113.58929,POINT (-113.58929 53.47673),RHATIGAN RIDGE,1982.0,Y,RF1,643.711,518500.0,RESIDENTIAL,100.0,,,,
1010818,2014,,264.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 6,53.47673,-113.58929,POINT (-113.58929 53.47673),RHATIGAN RIDGE,1982.0,Y,RF1,643.711,541500.0,RESIDENTIAL,100.0,,,,
1010818,2015,,264.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 6,53.47673,-113.58929,POINT (-113.58929 53.47673),RHATIGAN RIDGE,1982.0,Y,RF1,643.711,562000.0,RESIDENTIAL,100.0,,,,
1010818,2016,,264.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 6,53.47673,-113.58929,POINT (-113.58929 53.47673),RHATIGAN RIDGE,1982.0,Y,RF1,643.711,544500.0,RESIDENTIAL,100.0,,,,
1010818,2017,,264.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 6,53.47673,-113.58929,POINT (-113.58929 53.47673),RHATIGAN RIDGE,1982.0,Y,RF1,643.711,552500.0,RESIDENTIAL,100.0,,,,
1010818,2018,,264.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 6,53.47673,-113.58929,POINT (-113.58929 53.47673),RHATIGAN RIDGE,1982.0,Y,RF1,643.711,578000.0,RESIDENTIAL,100.0,,,,
1010818,2019,,264.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 6,53.47673,-113.58929,POINT (-113.58929 53.47673),RHATIGAN RIDGE,1982.0,Y,RF1,643.711,574000.0,RESIDENTIAL,100.0,,,,
1010818,2020,,264.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 6,53.47673,-113.58929,POINT (-113.58929 53.47673),RHATIGAN RIDGE,1982.0,Y,RF1,643.711,567000.0,RESIDENTIAL,100.0,,,,
1010818,2021,,264.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 6,53.47673,-113.58929,POINT (-113.58929 53.47673),RHATIGAN RIDGE,1982.0,Y,RF1,643.711,637500.0,RESIDENTIAL,100.0,,,,
1010818,2022,,264.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 6,53.47673,-113.58929,POINT (-113.58929 53.47673),RHATIGAN RIDGE,1982.0,Y,RF1,643.711,658500.0,RESIDENTIAL,100.0,,,,
1010818,2023,,264.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 6,53.47673,-113.58929,POINT (-113.58929 53.47673),RHATIGAN RIDGE,1982.0,Y,RF1,643.711,692000.0,RESIDENTIAL,100.0,,,,
1010826,2012,,127.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 37,53.5083,-113.61452,POINT (-113.61452 53.5083),WESTRIDGE,1974.0,Y,RF1,556.593,398000.0,RESIDENTIAL,100.0,,,,
1010826,2013,,127.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 37,53.5083,-113.61452,POINT (-113.61452 53.5083),WESTRIDGE,1974.0,Y,RF1,556.593,364500.0,RESIDENTIAL,100.0,,,,
1010826,2014,,127.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 37,53.5083,-113.61452,POINT (-113.61452 53.5083),WESTRIDGE,1974.0,Y,RF1,556.593,404000.0,RESIDENTIAL,100.0,,,,
1010826,2015,,127.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 37,53.5083,-113.61452,POINT (-113.61452 53.5083),WESTRIDGE,1974.0,Y,RF1,556.593,457000.0,RESIDENTIAL,100.0,,,,
1010826,2016,,127.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 37,53.5083,-113.61452,POINT (-113.61452 53.5083),WESTRIDGE,1974.0,Y,RF1,556.593,455500.0,RESIDENTIAL,100.0,,,,
1010826,2017,,127.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 37,53.5083,-113.61452,POINT (-113.61452 53.5083),WESTRIDGE,1974.0,Y,RF1,556.593,439500.0,RESIDENTIAL,100.0,,,,
1010826,2018,,127.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 37,53.5083,-113.61452,POINT (-113.61452 53.5083),WESTRIDGE,1974.0,Y,RF1,556.593,445000.0,RESIDENTIAL,100.0,,,,
1010826,2019,,127.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 37,53.5083,-113.61452,POINT (-113.61452 53.5083),WESTRIDGE,1974.0,Y,RF1,556.593,441500.0,RESIDENTIAL,100.0,,,,
1010826,2020,,127.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 37,53.5083,-113.61452,POINT (-113.61452 53.5083),WESTRIDGE,1974.0,Y,RF1,556.593,429500.0,RESIDENTIAL,100.0,,,,
1010826,2021,,127.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 37,53.5083,-113.61452,POINT (-113.61452 53.5083),WESTRIDGE,1974.0,Y,RF1,556.593,456000.0,RESIDENTIAL,100.0,,,,
1010826,2022,,127.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 37,53.5083,-113.61452,POINT (-113.61452 53.5083),WESTRIDGE,1974.0,Y,RF1,556.593,457500.0,RESIDENTIAL,100.0,,,,
1010826,2023,,127.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 37,53.5083,-113.61452,POINT (-113.61452 53.5083),WESTRIDGE,1974.0,Y,RF1,556.593,425500.0,RESIDENTIAL,100.0,,,,
1010834,2012,,260.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 7,53.47677,-113.58904,POINT (-113.58904 53.47677),RHATIGAN RIDGE,1983.0,Y,RF1,687.869,543000.0,RESIDENTIAL,100.0,,,,
1010834,2013,,260.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 7,53.47677,-113.58904,POINT (-113.58904 53.47677),RHATIGAN RIDGE,1983.0,Y,RF1,687.869,526500.0,RESIDENTIAL,100.0,,,,
1010834,2014,,260.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 7,53.47677,-113.58904,POINT (-113.58904 53.47677),RHATIGAN RIDGE,1983.0,Y,RF1,687.869,549500.0,RESIDENTIAL,100.0,,,,
1010834,2015,,260.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 7,53.47677,-113.58904,POINT (-113.58904 53.47677),RHATIGAN RIDGE,1983.0,Y,RF1,687.869,565500.0,RESIDENTIAL,100.0,,,,
1010834,2016,,260.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 7,53.47677,-113.58904,POINT (-113.58904 53.47677),RHATIGAN RIDGE,1983.0,Y,RF1,687.869,554500.0,RESIDENTIAL,100.0,,,,
1010834,2017,,260.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 7,53.47677,-113.58904,POINT (-113.58904 53.47677),RHATIGAN RIDGE,1983.0,Y,RF1,687.869,565000.0,RESIDENTIAL,100.0,,,,
1010834,2018,,260.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 7,53.47677,-113.58904,POINT (-113.58904 53.47677),RHATIGAN RIDGE,1983.0,Y,RF1,687.869,586500.0,RESIDENTIAL,100.0,,,,
1010834,2019,,260.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 7,53.47677,-113.58904,POINT (-113.58904 53.47677),RHATIGAN RIDGE,1983.0,Y,RF1,687.869,580000.0,RESIDENTIAL,100.0,,,,
1010834,2020,,260.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 7,53.47677,-113.58904,POINT (-113.58904 53.47677),RHATIGAN RIDGE,1983.0,Y,RF1,687.869,565500.0,RESIDENTIAL,100.0,,,,
1010834,2021,,260.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 7,53.47677,-113.58904,POINT (-113.58904 53.47677),RHATIGAN RIDGE,1983.0,Y,RF1,687.869,549000.0,RESIDENTIAL,100.0,,,,
1010834,2022,,260.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 7,53.47677,-113.58904,POINT (-113.58904 53.47677),RHATIGAN RIDGE,1983.0,Y,RF1,687.869,562500.0,RESIDENTIAL,100.0,,,,
1010834,2023,,260.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 7,53.47677,-113.58904,POINT (-113.58904 53.47677),RHATIGAN RIDGE,1983.0,Y,RF1,687.869,578000.0,RESIDENTIAL,100.0,,,,
1010842,2012,,131.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 38,53.50846,-113.6145,POINT (-113.6145 53.50846),WESTRIDGE,1974.0,Y,RF1,572.033,425500.0,RESIDENTIAL,100.0,,,,
1010842,2013,,131.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 38,53.50846,-113.6145,POINT (-113.6145 53.50846),WESTRIDGE,1974.0,Y,RF1,572.033,391500.0,RESIDENTIAL,100.0,,,,
1010842,2014,,131.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 38,53.50846,-113.6145,POINT (-113.6145 53.50846),WESTRIDGE,1974.0,Y,RF1,572.033,430000.0,RESIDENTIAL,100.0,,,,
1010842,2015,,131.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 38,53.50846,-113.6145,POINT (-113.6145 53.50846),WESTRIDGE,1974.0,Y,RF1,572.033,492500.0,RESIDENTIAL,100.0,,,,
1010842,2016,,131.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 38,53.50846,-113.6145,POINT (-113.6145 53.50846),WESTRIDGE,1974.0,Y,RF1,572.033,491500.0,RESIDENTIAL,100.0,,,,
1010842,2017,,131.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 38,53.50846,-113.6145,POINT (-113.6145 53.50846),WESTRIDGE,1974.0,Y,RF1,572.033,474000.0,RESIDENTIAL,100.0,,,,
1010842,2018,,131.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 38,53.50846,-113.6145,POINT (-113.6145 53.50846),WESTRIDGE,1974.0,Y,RF1,572.033,483500.0,RESIDENTIAL,100.0,,,,
1010842,2019,,131.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 38,53.50846,-113.6145,POINT (-113.6145 53.50846),WESTRIDGE,1974.0,Y,RF1,572.033,480000.0,RESIDENTIAL,100.0,,,,
1010842,2020,,131.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 38,53.50846,-113.6145,POINT (-113.6145 53.50846),WESTRIDGE,1974.0,Y,RF1,572.033,463500.0,RESIDENTIAL,100.0,,,,
1010842,2021,,131.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 38,53.50846,-113.6145,POINT (-113.6145 53.50846),WESTRIDGE,1974.0,Y,RF1,572.033,491000.0,RESIDENTIAL,100.0,,,,
1010842,2022,,131.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 38,53.50846,-113.6145,POINT (-113.6145 53.50846),WESTRIDGE,1974.0,Y,RF1,572.033,492500.0,RESIDENTIAL,100.0,,,,
1010842,2023,,131.0,WESTRIDGE ROAD NW,Plan: 4697TR  Block: 1  Lot: 38,53.50846,-113.6145,POINT (-113.6145 53.50846),WESTRIDGE,1974.0,Y,RF1,572.033,459500.0,RESIDENTIAL,100.0,,,,
1010859,2012,,256.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 8,53.47681,-113.58879,POINT (-113.58879 53.47681),RHATIGAN RIDGE,1982.0,Y,RF1,689.198,451500.0,RESIDENTIAL,100.0,,,,
1010859,2013,,256.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 8,53.47681,-113.58879,POINT (-113.58879 53.47681),RHATIGAN RIDGE,1982.0,Y,RF1,689.198,456000.0,RESIDENTIAL,100.0,,,,
1010859,2014,,256.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 8,53.47681,-113.58879,POINT (-113.58879 53.47681),RHATIGAN RIDGE,1982.0,Y,RF1,689.198,474500.0,RESIDENTIAL,100.0,,,,
1010859,2015,,256.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 8,53.47681,-113.58879,POINT (-113.58879 53.47681),RHATIGAN RIDGE,1982.0,Y,RF1,689.198,498500.0,RESIDENTIAL,100.0,,,,
1010859,2016,,256.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 8,53.47681,-113.58879,POINT (-113.58879 53.47681),RHATIGAN RIDGE,1982.0,Y,RF1,689.198,489500.0,RESIDENTIAL,100.0,,,,
1010859,2017,,256.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 8,53.47681,-113.58879,POINT (-113.58879 53.47681),RHATIGAN RIDGE,1982.0,Y,RF1,689.198,496000.0,RESIDENTIAL,100.0,,,,
1010859,2018,,256.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 8,53.47681,-113.58879,POINT (-113.58879 53.47681),RHATIGAN RIDGE,1982.0,Y,RF1,689.198,507500.0,RESIDENTIAL,100.0,,,,
1010859,2019,,256.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 8,53.47681,-113.58879,POINT (-113.58879 53.47681),RHATIGAN RIDGE,1982.0,Y,RF1,689.198,499500.0,RESIDENTIAL,100.0,,,,
1010859,2020,,256.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 8,53.47681,-113.58879,POINT (-113.58879 53.47681),RHATIGAN RIDGE,1982.0,Y,RF1,689.198,494000.0,RESIDENTIAL,100.0,,,,
1010859,2021,,256.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 8,53.47681,-113.58879,POINT (-113.58879 53.47681),RHATIGAN RIDGE,1982.0,Y,RF1,689.198,471000.0,RESIDENTIAL,100.0,,,,
1010859,2022,,256.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 8,53.47681,-113.58879,POINT (-113.58879 53.47681),RHATIGAN RIDGE,1982.0,Y,RF1,689.198,486000.0,RESIDENTIAL,100.0,,,,
1010859,2023,,256.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 8,53.47681,-113.58879,POINT (-113.58879 53.47681),RHATIGAN RIDGE,1982.0,Y,RF1,689.198,503000.0,RESIDENTIAL,100.0,,,,
1010875,2012,,252.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 53  Lot: 9,53.47686,-113.58853,POINT (-113.58853 53.47686),RHATIGAN RIDGE,1983.0,Y,RF1,689.181,441000.0,RESIDENTIAL,100.0,,,,
